season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,residual,fan_score
25,7,Jordan Fisher,270.0,3.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,0.7634548220886647,265.4166666666667,-22.5,0,-3.1145487070856284,0.8259618924899825
25,8,Jordan Fisher,300.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,1.3188574009413307,266.07142857142856,30.0,0,-1.3008816372826164,0.6571097932702846
25,9,Jordan Fisher,290.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,1.3559914610362618,270.3125,-10.0,0,-1.2212875048639384,0.6480876367241242
25,10,Jordan Fisher,300.0,1.0,True,Lindsay Arnold,Actor/Actress,23,Alabama,United States,1st Place,1,999,1.488480266659235,272.5,10.0,0,-0.9806288881356826,0.6201805045317504
25,1,Lindsey Stirling,220.0,1.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,1.4454127987845864,0.0,,0,-0.9684899997887118,0.6187497673883264
25,2,Lindsey Stirling,225.0,3.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.6606448093740989,220.0,5.0,0,-2.447618140620346,0.7727331802939116
25,3,Lindsey Stirling,270.0,1.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.9598890016978237,222.5,45.0,0,-1.078917927341394,0.6316865499235355
25,4,Lindsey Stirling,260.0,3.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.5468977767971356,238.33333333333331,-10.0,0,-2.586589260267208,0.7847043174439112
25,5,Lindsey Stirling,280.0,3.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.6800396065643372,243.75,20.0,0,-2.333973073323408,0.7625998861999576
25,6,Lindsey Stirling,300.0,1.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.9812522721143072,251.0,20.0,0,-0.9459085680902772,0.6160827570228505
25,7,Lindsey Stirling,255.0,4.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,0.6539888733333047,259.1666666666667,-45.0,0,-2.7449105225883486,0.7977765483433571
25,8,Lindsey Stirling,270.0,2.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,1.0985771498205088,258.57142857142856,15.0,0,-1.130591585021742,0.6376769967985155
25,9,Lindsey Stirling,285.0,2.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,1.3195702027852878,260.0,15.0,0,-0.7366005351446412,0.5910481993946548
25,10,Lindsey Stirling,300.0,1.0,True,Mark Ballas,Musician,31,California,United States,2nd Place,2,999,1.488480266659235,262.77777777777777,15.0,0,-0.013167517296587494,0.5016459337167076
25,1,Nick Lachey,180.0,5.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,-0.1537673190196365,0.0,,0,1.5484394886743305,0.3155669985244273
25,2,Nick Lachey,190.0,7.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,-0.9214256551796646,180.0,10.0,1,0.14720329027353074,0.4816078907807645
25,3,Nick Lachey,210.0,5.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,0.2601568322358588,185.0,20.0,0,2.8966005241917827,0.19026329517536839
25,4,Nick Lachey,220.0,6.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,0.1224398007754781,193.33333333333331,10.0,1,2.4469231203904585,0.22732785403930772
25,5,Nick Lachey,220.0,7.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,0.1650581569330915,200.0,0.0,1,2.1276399414368186,0.25658013035219723
25,6,Nick Lachey,195.0,7.0,True,Peta Murgatroyd,Singer/Rapper,43,Kentucky,United States,Eliminated Week 6,9,6,0.1467293117180272,204.0,-25.0,1,2.1087467581758137,0.2583861767169296
25,1,Nikki Bella,200.0,3.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.645822739882475,0.0,,0,2.7899747444428096,0.19861274478729574
25,2,Nikki Bella,195.0,6.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,-0.6954155888148412,200.0,-5.0,0,-0.15279198979532538,0.5190897151089772
25,3,Nikki Bella,210.0,5.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.2601568322358588,197.5,15.0,0,1.9384359045415174,0.2750364083511718
25,4,Nikki Bella,240.0,4.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.3346687887863069,201.66666666666663,30.0,0,2.5002646761119918,0.22267723131499245
25,5,Nikki Bella,270.0,4.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.5942093649591296,211.25,30.0,0,2.9894376881780005,0.18321451089737936
25,6,Nikki Bella,270.0,4.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.742817140572513,223.0,0.0,0,3.2904888746135876,0.1617527137446276
25,7,Nikki Bella,240.0,6.0,True,Artem Chigvintsev,Athlete,33,California,United States,Eliminated Week 7,8,7,0.5445229245779447,230.83333333333331,-30.0,1,2.3157961357309365,0.2390494269527058
25,1,Sasha Pieterse,180.0,5.0,True,Gleb Savchenko,Actor/Actress,21,,South Africa,Eliminated Week 5,10,5,-0.1537673190196365,0.0,,0,2.5484394886743305,0.2185357572416329
25,2,Sasha Pieterse,225.0,3.0,True,Gleb Savchenko,Actor/Actress,21,,South Africa,Eliminated Week 5,10,5,0.6606448093740989,180.0,45.0,0,5.4185086422605035,0.062429483249028715
25,3,Sasha Pieterse,190.0,6.0,True,Gleb Savchenko,Actor/Actress,21,,South Africa,Eliminated Week 5,10,5,0.0269127757485372,202.5,-35.0,1,3.3093615434250907,0.1604773329803199
25,4,Sasha Pieterse,240.0,4.0,True,Gleb Savchenko,Actor/Actress,21,,South Africa,Eliminated Week 5,10,5,0.3346687887863069,198.33333333333331,50.0,0,4.489108574685396,0.09582023711414246
25,5,Sasha Pieterse,240.0,6.0,True,Gleb Savchenko,Actor/Actress,21,,South Africa,Eliminated Week 5,10,5,0.3367186401435067,208.75,0.0,0,3.694273095922469,0.13620944975347352
25,1,Terrell Owens,150.0,8.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,-1.3531524073728038,0.0,,1,-4.632231516622923,0.9102029733494138
25,2,Terrell Owens,195.0,6.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,-0.6954155888148412,150.0,45.0,0,-2.320133511194264,0.7613448444712387
25,3,Terrell Owens,210.0,5.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.2601568322358588,172.5,15.0,0,-0.14523485615795195,0.5181463834573292
25,4,Terrell Owens,240.0,4.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.3346687887863069,185.0,30.0,0,0.4444841689790122,0.44466703997844764
25,5,Terrell Owens,250.00000000000003,5.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.4225488817487146,198.75,10.000000000000028,0,0.22862204123196417,0.4714533230530642
25,6,Terrell Owens,277.5,3.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.8024259234579616,209.0,27.49999999999997,0,1.7652696330956328,0.29263207787254386
25,7,Terrell Owens,245.0,5.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.5810115741630645,220.41666666666663,-32.50000000000003,0,0.5802189705814849,0.4279770634678835
25,8,Terrell Owens,255.0,4.0,True,Cheryl Burke,Athlete,43,Alabama,United States,Eliminated Week 8,6,8,0.988437024260098,223.92857142857144,10.000000000000028,0,1.726178937942385,0.29669427144849525
25,1,Vanessa Lachey,210.0,2.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,1.045617769333531,0.0,,0,2.910742372327049,0.18917631133172602
25,2,Vanessa Lachey,235.0,2.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,1.1126649421037456,210.0,25.0,0,3.7316593019716677,0.13402500453641383
25,3,Vanessa Lachey,230.0,3.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,0.4934008887231804,222.5,-5.0,0,2.2662012894350347,0.24358934192073645
25,4,Vanessa Lachey,240.0,4.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,0.3346687887863069,225.0,10.0,0,1.5783573860981628,0.31234504714507116
25,5,Vanessa Lachey,240.0,6.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,0.3367186401435067,228.75,0.0,0,0.7612097044820452,0.40598102234711597
25,6,Vanessa Lachey,270.0,4.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,0.742817140572513,231.0,30.0,0,2.317263518037417,0.23891599056470175
25,7,Vanessa Lachey,270.0,3.0,True,Maksim Chmerkoskiy,TV Personality,36,,Philippines,Eliminated Week 7,7,7,0.7634548220886647,237.5,0.0,0,2.7920189434666307,0.19845011169304236
25,1,Victoria Arlen,190.0,4.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.2460277104314192,0.0,,0,-1.3307928834414309,0.6604715803427664
25,2,Victoria Arlen,220.0,4.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.4346347430092755,190.0,30.0,0,-0.3627230431867412,0.5452165098290948
25,3,Victoria Arlen,220.0,4.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.3767788604795196,205.0,0.0,0,-0.414415555151618,0.5516173934117249
25,4,Victoria Arlen,270.0,2.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.65301227080255,210.0,50.0,0,0.9221254678619815,0.3867337441319988
25,5,Victoria Arlen,270.0,4.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.5942093649591296,225.0,0.0,0,0.03545660656270844,0.49556804025678336
25,6,Victoria Arlen,232.5,5.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.4447732261452701,234.0,-37.5,0,-0.6142609827183358,0.5761846925419668
25,7,Victoria Arlen,285.0,2.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.8729207708440248,233.75,52.5,0,1.3889124546895628,0.3330424975422885
25,8,Victoria Arlen,240.0,5.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,0.878296898699687,241.07142857142856,-45.0,0,0.17292169779481803,0.47839824305493256
25,9,Victoria Arlen,280.0,3.0,True,Valentin Chmerkovskiy,Athlete,22,New Hamshire,United States,Eliminated Week 9,5,9,1.2831489445343138,240.9375,40.0,0,1.7188016683298417,0.2974645437685468
26,1,Adam Rippon,240.0,1.0,True,Jenna Johnson,Athlete,28,Pennsylvania,United States,1st Place,1,999,1.2026755886059095,0.0,,0,-2.39599536787624,0.7681683911002332
26,2,Adam Rippon,277.5,1.0,True,Jenna Johnson,Athlete,28,Pennsylvania,United States,1st Place,1,999,0.7168387226068726,240.0,37.5,0,-2.4484051355141037,0.7728022775661098
26,3,Adam Rippon,307.5,1.0,True,Jenna Johnson,Athlete,28,Pennsylvania,United States,1st Place,1,999,1.080483257423822,258.75,30.0,0,-1.7452064135151977,0.705287082314363
26,1,Arike Ogunbowale,200.0,4.0,True,Gleb Savchenko,Athlete,21,Wisconsin,United States,Eliminated Week 2,7,2,-0.4008918628686366,0.0,,0,-0.47013855732098175,0.5584981950982415
26,2,Arike Ogunbowale,262.5,2.0,True,Gleb Savchenko,Athlete,21,Wisconsin,United States,Eliminated Week 2,7,2,0.5769677523421171,200.0,62.5,0,2.7547286248487373,0.20143263632438088
26,1,Chris Mazdzer,210.0,3.0,True,Witney Carson,Athlete,29,Massachusetts,United States,Eliminated Week 3,5,3,0.0,0.0,,0,-1.3474392018142307,0.6623355390803614
26,2,Chris Mazdzer,247.5,3.0,True,Witney Carson,Athlete,29,Massachusetts,United States,Eliminated Week 3,5,3,0.4370967820773614,210.0,37.5,0,0.1252039066105155,0.4843546208659901
26,3,Chris Mazdzer,247.5,4.0,True,Witney Carson,Athlete,29,Massachusetts,United States,Eliminated Week 3,5,3,0.6461181288112301,228.75,0.0,0,0.13942820709663994,0.48257852931872675
26,1,Jamie Anderson,190.0,5.0,True,Artem Chigvintsev,Athlete,27,California,United States,Eliminated Week 1,10,1,-0.8017837257372732,0.0,,0,1.4071620871722672,0.33101874312304064
26,1,Jennie Finch Daigle,210.0,3.0,True,Keo Motsepe,Athlete,37,California,United States,Eliminated Week 3,6,3,0.0,0.0,,0,-0.3474392018142307,0.5433210080657923
26,2,Jennie Finch Daigle,236.25,4.0,True,Keo Motsepe,Athlete,37,California,United States,Eliminated Week 3,6,3,0.3321935543787946,210.0,26.25,0,0.5237955815764437,0.4348972465446341
26,3,Jennie Finch Daigle,217.5,5.0,True,Keo Motsepe,Athlete,37,California,United States,Eliminated Week 3,6,3,0.4289355645049343,223.125,-18.75,1,0.503081047311456,0.43744436012783433
26,1,Johnny Damon,180.0,6.0,True,Emma Slater,Athlete,44,Kansas,United States,Eliminated Week 1,9,1,-1.2026755886059095,0.0,,1,-0.5339053899790187,0.5663446436231324
26,1,Josh Norman,240.0,1.0,True,Sharna Burgess,Athlete,30,South Carolina,United States,2nd Place,2,999,1.2026755886059095,0.0,,0,-1.3959953678762398,0.6677436835156688
26,2,Josh Norman,236.25,4.0,True,Sharna Burgess,Athlete,30,South Carolina,United States,2nd Place,2,999,0.3321935543787946,240.0,-3.75,0,-3.375799505584194,0.8439477572124022
26,3,Josh Norman,285.0,2.0,True,Sharna Burgess,Athlete,30,South Carolina,United States,2nd Place,2,999,0.9175963341941,238.125,48.75,0,-1.5177631869752766,0.6811108663956117
26,1,Kareem Abdul-Jabbar,170.0,7.0,True,Lindsay Arnold,Athlete,71,New York,United States,Eliminated Week 2,8,2,-1.6035674514745464,0.0,,1,-2.6566047454857724,0.7905596886870936
26,2,Kareem Abdul-Jabbar,221.25,5.0,True,Lindsay Arnold,Athlete,71,New York,United States,Eliminated Week 2,8,2,0.192322584114039,170.0,51.25,1,1.9085612202947493,0.278024772054819
26,1,Mirai Nagasu,230.0,2.0,True,Alan Bersten,Athlete,25,California,United States,Eliminated Week 3,4,3,0.8017837257372732,0.0,,0,-0.5186947233829908,0.564475852088689
26,2,Mirai Nagasu,277.5,1.0,True,Alan Bersten,Athlete,25,California,United States,Eliminated Week 3,4,3,0.7168387226068726,230.0,47.5,0,0.5181265602061087,0.4355939886215251
26,3,Mirai Nagasu,262.5,3.0,True,Alan Bersten,Athlete,25,California,United States,Eliminated Week 3,4,3,0.754709410964378,253.75,-15.0,0,-0.16899735742112565,0.5211121094201545
26,1,Tonya Harding,230.0,2.0,True,Sasha Farber,Athlete,47,Oregon,United States,3rd Place,3,999,0.8017837257372732,0.0,,0,-1.5186947233829908,0.6812120221808593
26,2,Tonya Harding,247.5,3.0,True,Sasha Farber,Athlete,47,Oregon,United States,3rd Place,3,999,0.4370967820773614,230.0,17.5,0,-1.8078594848299083,0.7117563959644695
26,3,Tonya Harding,262.5,3.0,True,Sasha Farber,Athlete,47,Oregon,United States,3rd Place,3,999,0.754709410964378,238.75,15.0,0,-1.219199813840807,0.6478495300391212
27,1,Alexis Ren,220.0,2.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.9318831418112964,0.0,,0,-0.2895654575577895,0.5361325865123693
27,2,Alexis Ren,245.0,2.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.536551529611232,220.0,24.99999999999997,0,-0.2495152508798455,0.5311490153563403
27,3,Alexis Ren,260.0,3.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.5279192196042081,232.5,15.000000000000028,0,-0.6395372063542784,0.579267857934934
27,4,Alexis Ren,250.00000000000003,3.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.6671739761034037,241.66666666666663,-9.999999999999972,0,-0.36360440453159537,0.5453257768321024
27,5,Alexis Ren,290.0,1.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.9727256546004136,243.75,39.99999999999997,0,1.0148099522006255,0.375802056458652
27,6,Alexis Ren,270.0,3.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.7424843972320847,253.0,-20.0,0,-0.1930380028663592,0.5241110352290489
27,7,Alexis Ren,275.0,4.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,0.7781641537454025,255.83333333333331,5.0,0,-0.5373708627805218,0.5667701518684967
27,8,Alexis Ren,290.0,2.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,1.179916155617091,258.57142857142856,15.0,0,1.0126615305073745,0.3760540729277199
27,9,Alexis Ren,285.0,2.0,True,Alan Bersten,Social Media Personality,21,California,United States,4th Place,4,999,1.412227740754165,262.5,-5.0,0,1.4349536964764105,0.3279488399406212
27,1,Bobby Bones,200.0,3.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.1503037325502088,0.0,,0,-5.082726377350654,0.9269911389519891
27,2,Bobby Bones,195.0,8.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,-0.1900286667373112,200.0,-5.0,0,-7.096020100199491,0.9720233624272553
27,3,Bobby Bones,230.0,5.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.2206229574465348,197.5,35.0,0,-5.131190600934489,0.928614259871376
27,4,Bobby Bones,200.0,7.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.2008695842031753,208.33333333333331,-30.0,0,-5.963031100207662,0.9517320405524341
27,5,Bobby Bones,210.0,6.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.3200581186104587,206.25,10.0,0,-5.343436256864233,0.9353370244364861
27,6,Bobby Bones,220.0,6.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.3468984478871215,207.0,10.0,0,-5.293655322787883,0.9338151957195844
27,7,Bobby Bones,265.0,6.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.7059060537547579,209.16666666666663,45.0,0,-4.654124699578973,0.9110936684062101
27,8,Bobby Bones,225.0,5.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,0.7183285854798493,217.14285714285717,-40.0,1,-4.007265243114901,0.8811779526600032
27,9,Bobby Bones,270.0,3.0,True,Sharna Burgess,Radio Personality,38,Arkansas,United States,1st Place,1,999,1.3042338546964936,218.125,45.0,1,-2.138781574572718,0.7444810431520403
27,1,Danelle Umstead,180.0,5.0,True,Artem Chigvintsev,Athlete,46,New Mexico,United States,Eliminated Week 2,12,2,-0.6312756767108786,0.0,,0,3.7074584702742186,0.1354356363633639
27,2,Danelle Umstead,185.0,9.0,True,Artem Chigvintsev,Athlete,46,New Mexico,United States,Eliminated Week 2,12,2,-0.33534470600702,180.0,5.0,0,3.164460489605373,0.17047985683796982
27,1,DeMarcus Ware,230.0,1.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,1.3226728464418402,0.0,,0,3.815342118629774,0.12924272266203896
27,2,DeMarcus Ware,235.0,4.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.3912354903415236,230.0,5.0,0,1.6947160191821187,0.2999873688191452
27,3,DeMarcus Ware,260.0,3.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.5279192196042081,232.5,25.0,0,2.3604627936457216,0.2350105930224718
27,4,DeMarcus Ware,220.0,5.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.3873913409632665,241.66666666666663,-40.0,0,1.3103378796552452,0.34182567570477634
27,5,DeMarcus Ware,260.0,3.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.7279753286041806,236.25,40.0,0,2.7253494194121313,0.2038059357501044
27,6,DeMarcus Ware,260.0,4.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.6633672073630921,241.0,0.0,0,2.2108057149180906,0.2487289310562466
27,7,DeMarcus Ware,265.0,6.0,True,Lindsay Arnold,Athlete,36,Alabama,United States,Eliminated Week 7,7,7,0.7059060537547579,244.16666666666663,5.0,0,1.4630143654002836,0.32486407372633086
27,1,Evanna Lynch,180.0,5.0,True,Keo Motsepe,Actor/Actress,27,,Ireland,3rd Place,3,999,-0.6312756767108786,0.0,,0,-5.292541529725781,0.9337807687606814
27,2,Evanna Lynch,240.0,3.0,True,Keo Motsepe,Actor/Actress,27,,Ireland,3rd Place,3,999,0.463893509976378,180.0,60.0,0,-1.9280069851079071,0.7239226545905372
27,3,Evanna Lynch,270.0,2.0,True,Keo Motsepe,Actor/Actress,27,,Ireland,3rd Place,3,999,0.6303513069900992,210.0,30.0,0,-1.117784703589395,0.6361962131443231
27,4,Evanna Lynch,240.0,4.0,True,Keo Motsepe,Actor/Actress,27,,Ireland,3rd Place,3,999,0.5739130977233579,230.0,-30.0,0,-1.9835547423231557,0.7294388434544952
27,5,Evanna Lynch,240.0,5.0,True,Keo Motsepe,Actor/Actress,27,,Ireland,3rd Place,3,999,0.5648084446066918,232.5,0.0,0,-2.4078768861333995,0.7692246695425239
